user_id,item_id,item_name,score,event
user_033,item_047,Preppy Canvas Tote,0.5672,like
user_034,item_001,Black Classic Hoodie,0.4812,like
user_034,item_002,White Oversized Tee,0.3431,ignored
user_034,item_003,Beige Linen Shirt,0.6684,like
user_034,item_004,Gray Crewneck Sweatshirt,0.8758,purchase
user_034,item_005,Neon Green Graphic Tee,0.3692,ignored
user_034,item_006,Red Varsity Jacket,0.5245,like
user_034,item_007,Navy Polo Shirt,0.6803,like
user_034,item_008,Light Blue Oxford Shirt,0.4501,like
user_034,item_009,White Button-Down,0.5266,like
user_034,item_010,Black Blazer,0.6349,like
user_034,item_011,Athletic Performance Tee,0.5024,like
user_034,item_012,Yellow Patterned Blouse,0.3507,ignored
user_034,item_013,Bright Mixed-Print Shirt,0.5002,like
user_034,item_014,Budget Plain Tee,0.7023,purchase
user_034,item_015,Thermal Base Layer,0.8416,purchase
user_034,item_016,Black Slim Chinos,0.6233,like
user_034,item_017,Beige Straight Chinos,0.8046,purchase
user_034,item_018,Gray Slim Trousers,0.6792,like
user_034,item_019,Black Cargo Pants,0.6635,like
user_034,item_020,Patterned Joggers,0.371,ignored
user_034,item_021,Navy Chinos,0.6666,like
user_034,item_022,Formal Gray Trousers,0.6309,like
user_034,item_023,Athletic Track Pants,0.5296,like
user_034,item_024,Neon Pink Leggings,0.2942,ignored
user_034,item_025,Budget Jeans,0.7055,purchase
user_034,item_026,Insulated Winter Pants,1.0,purchase
user_034,item_027,Bright Printed Shorts,0.2865,ignored
user_034,item_028,White Minimalist Sneakers,0.5193,like
user_034,item_029,Black Leather Sneakers,1.0,purchase
user_034,item_030,Chunky Streetwear Sneakers,0.4268,ignored
user_034,item_031,Red High-Top Sneakers,0.514,like
user_034,item_032,Navy Boat Shoes,0.6885,like
user_034,item_033,Oxford Derby Shoes,0.6793,like
user_034,item_034,Running Trainers,0.6843,like
user_034,item_035,Budget Canvas Shoes,0.6693,like
user_034,item_036,Insulated Winter Boots,0.9792,purchase
user_034,item_037,Bright Platform Sneakers,0.5292,like
user_034,item_038,Black Minimal Watch,0.6335,like
user_034,item_039,Streetwear Cap,0.5744,like
user_034,item_040,Bold Chain Necklace,0.3744,ignored
user_034,item_041,Navy Knit Beanie,0.8061,purchase
user_034,item_042,Leather Belt,0.5154,like
user_034,item_043,Athletic Gym Bag,0.5582,like
user_034,item_044,Winter Scarf,0.827,purchase
user_034,item_045,Budget Backpack,0.6496,like
user_034,item_046,Statement Sunglasses,0.4748,like
user_034,item_047,Preppy Canvas Tote,0.5506,like
user_035,item_001,Black Classic Hoodie,0.5544,like
user_035,item_002,White Oversized Tee,0.3423,ignored
user_035,item_003,Beige Linen Shirt,0.6372,like
user_035,item_004,Gray Crewneck Sweatshirt,0.845,purchase
user_035,item_005,Neon Green Graphic Tee,0.3166,ignored
user_035,item_006,Red Varsity Jacket,0.4512,like
user_035,item_007,Navy Polo Shirt,0.676,like
user_035,item_008,Light Blue Oxford Shirt,0.456,like
user_035,item_009,White Button-Down,0.4398,ignored
user_035,item_010,Black Blazer,0.6997,like
user_035,item_011,Athletic Performance Tee,0.5816,like
user_035,item_012,Yellow Patterned Blouse,0.3442,ignored
user_035,item_013,Bright Mixed-Print Shirt,0.4666,like
user_035,item_014,Budget Plain Tee,0.5905,like
user_035,item_015,Thermal Base Layer,0.8214,purchase
user_035,item_016,Black Slim Chinos,0.6799,like
user_035,item_017,Beige Straight Chinos,0.7328,purchase
user_035,item_018,Gray Slim Trousers,0.7429,purchase
user_035,item_019,Black Cargo Pants,0.6794,like
user_035,item_020,Patterned Joggers,0.3431,ignored
user_035,item_021,Navy Chinos,0.703,purchase
user_035,item_022,Formal Gray Trousers,0.7943,purchase
user_035,item_023,Athletic Track Pants,0.5187,like
user_035,item_024,Neon Pink Leggings,0.3484,ignored
user_035,item_025,Budget Jeans,0.611,like
user_035,item_026,Insulated Winter Pants,0.9769,purchase
user_035,item_027,Bright Printed Shorts,0.3521,ignored
user_035,item_028,White Minimalist Sneakers,0.4961,like
user_035,item_029,Black Leather Sneakers,0.9679,purchase
user_035,item_030,Chunky Streetwear Sneakers,0.5042,like
user_035,item_031,Red High-Top Sneakers,0.5031,like
user_035,item_032,Navy Boat Shoes,0.7608,purchase
user_035,item_033,Oxford Derby Shoes,0.7032,purchase
user_035,item_034,Running Trainers,0.7656,purchase
user_035,item_035,Budget Canvas Shoes,0.6151,like
user_035,item_036,Insulated Winter Boots,0.9407,purchase
user_035,item_037,Bright Platform Sneakers,0.5071,like
user_035,item_038,Black Minimal Watch,0.7191,purchase
user_035,item_039,Streetwear Cap,0.5461,like
user_035,item_040,Bold Chain Necklace,0.3706,ignored
user_035,item_041,Navy Knit Beanie,0.8371,purchase
user_035,item_042,Leather Belt,0.6031,like
user_035,item_043,Athletic Gym Bag,0.5701,like
user_035,item_044,Winter Scarf,0.8737,purchase
user_035,item_045,Budget Backpack,0.6414,like
user_035,item_046,Statement Sunglasses,0.5056,like
user_035,item_047,Preppy Canvas Tote,0.5416,like
user_036,item_001,Black Classic Hoodie,0.5769,like
user_036,item_002,White Oversized Tee,0.3219,ignored
user_036,item_003,Beige Linen Shirt,0.832,purchase
user_036,item_004,Gray Crewneck Sweatshirt,0.8779,purchase
user_036,item_005,Neon Green Graphic Tee,0.3437,ignored
user_036,item_006,Red Varsity Jacket,0.4348,ignored
user_036,item_007,Navy Polo Shirt,0.6736,like
user_036,item_008,Light Blue Oxford Shirt,0.4606,like
user_036,item_009,White Button-Down,0.4226,ignored
user_036,item_010,Black Blazer,0.6507,like
user_036,item_011,Athletic Performance Tee,0.546,like
user_036,item_012,Yellow Patterned Blouse,0.3189,ignored
user_036,item_013,Bright Mixed-Print Shirt,0.4638,like
user_036,item_014,Budget Plain Tee,0.6689,like
user_036,item_015,Thermal Base Layer,0.8515,purchase
user_036,item_016,Black Slim Chinos,0.7062,purchase
user_036,item_017,Beige Straight Chinos,0.7676,purchase
user_036,item_018,Gray Slim Trousers,0.68,like
user_036,item_019,Black Cargo Pants,0.6935,like
user_036,item_020,Patterned Joggers,0.3957,ignored
user_036,item_021,Navy Chinos,0.6878,like
user_036,item_022,Formal Gray Trousers,0.6667,like
user_036,item_023,Athletic Track Pants,0.5214,like
user_036,item_024,Neon Pink Leggings,0.2646,ignored
user_036,item_025,Budget Jeans,0.6221,like
user_036,item_026,Insulated Winter Pants,0.9437,purchase
user_036,item_027,Bright Printed Shorts,0.3473,ignored
user_036,item_028,White Minimalist Sneakers,0.4505,like
user_036,item_029,Black Leather Sneakers,0.9495,purchase
user_036,item_030,Chunky Streetwear Sneakers,0.4375,ignored
user_036,item_031,Red High-Top Sneakers,0.4803,like
user_036,item_032,Navy Boat Shoes,0.668,like
user_036,item_033,Oxford Derby Shoes,0.6774,like
user_036,item_034,Running Trainers,0.6747,like
user_036,item_035,Budget Canvas Shoes,0.6316,like
user_036,item_036,Insulated Winter Boots,0.949,purchase
user_036,item_037,Bright Platform Sneakers,0.4563,like
user_036,item_038,Black Minimal Watch,0.6691,like
user_036,item_039,Streetwear Cap,0.6379,like
user_036,item_040,Bold Chain Necklace,0.3148,ignored
user_036,item_041,Navy Knit Beanie,0.8498,purchase
user_036,item_042,Leather Belt,0.7155,purchase
user_036,item_043,Athletic Gym Bag,0.5446,like
user_036,item_044,Winter Scarf,0.8711,purchase
user_036,item_045,Budget Backpack,0.6092,like
user_036,item_046,Statement Sunglasses,0.5044,like
user_036,item_047,Preppy Canvas Tote,0.5305,like
user_037,item_001,Black Classic Hoodie,0.5762,like
user_037,item_002,White Oversized Tee,0.3727,ignored
user_037,item_003,Beige Linen Shirt,0.6359,like
user_037,item_004,Gray Crewneck Sweatshirt,0.8712,purchase
user_037,item_005,Neon Green Graphic Tee,0.3563,ignored
user_037,item_006,Red Varsity Jacket,0.4879,like
user_037,item_007,Navy Polo Shirt,0.661,like
user_037,item_008,Light Blue Oxford Shirt,0.4728,like
user_037,item_009,White Button-Down,0.439,ignored
user_037,item_010,Black Blazer,0.6713,like
user_037,item_011,Athletic Performance Tee,0.5454,like
user_037,item_012,Yellow Patterned Blouse,0.3752,ignored
user_037,item_013,Bright Mixed-Print Shirt,0.5153,like
user_037,item_014,Budget Plain Tee,0.7232,purchase
user_037,item_015,Thermal Base Layer,0.8695,purchase
user_037,item_016,Black Slim Chinos,0.6685,like
user_037,item_017,Beige Straight Chinos,0.7446,purchase
user_037,item_018,Gray Slim Trousers,0.7419,purchase
user_037,item_019,Black Cargo Pants,0.6475,like
user_037,item_020,Patterned Joggers,0.3292,ignored
user_037,item_021,Navy Chinos,0.6767,like
user_037,item_022,Formal Gray Trousers,0.7462,purchase
user_037,item_023,Athletic Track Pants,0.5345,like
user_037,item_024,Neon Pink Leggings,0.3717,ignored
user_037,item_025,Budget Jeans,0.6844,like
user_037,item_026,Insulated Winter Pants,0.995,purchase
user_037,item_027,Bright Printed Shorts,0.3527,ignored
user_037,item_028,White Minimalist Sneakers,0.4212,ignored
user_037,item_029,Black Leather Sneakers,0.9974,purchase
user_037,item_030,Chunky Streetwear Sneakers,0.4609,like
user_037,item_031,Red High-Top Sneakers,0.39,ignored
user_037,item_032,Navy Boat Shoes,0.7062,purchase
user_037,item_033,Oxford Derby Shoes,0.7044,purchase
user_037,item_034,Running Trainers,0.6429,like
user_037,item_035,Budget Canvas Shoes,0.6026,like
user_037,item_036,Insulated Winter Boots,0.9775,purchase
user_037,item_037,Bright Platform Sneakers,0.4515,like
user_037,item_038,Black Minimal Watch,0.6845,like
user_037,item_039,Streetwear Cap,0.5362,like
user_037,item_040,Bold Chain Necklace,0.3085,ignored
user_037,item_041,Navy Knit Beanie,0.8804,purchase
user_037,item_042,Leather Belt,0.5506,like
user_037,item_043,Athletic Gym Bag,0.5617,like
user_037,item_044,Winter Scarf,0.8643,purchase
user_037,item_045,Budget Backpack,0.6587,like
user_037,item_046,Statement Sunglasses,0.4628,like
user_037,item_047,Preppy Canvas Tote,0.5907,like
user_038,item_001,Black Classic Hoodie,0.5823,like
user_038,item_002,White Oversized Tee,0.3437,ignored
user_038,item_003,Beige Linen Shirt,0.7751,purchase
user_038,item_004,Gray Crewneck Sweatshirt,0.8186,purchase
user_038,item_005,Neon Green Graphic Tee,0.3447,ignored
user_038,item_006,Red Varsity Jacket,0.508,like
user_038,item_007,Navy Polo Shirt,0.6875,like
user_038,item_008,Light Blue Oxford Shirt,0.4535,like
user_038,item_009,White Button-Down,0.4438,ignored
user_038,item_010,Black Blazer,0.7299,purchase
user_038,item_011,Athletic Performance Tee,0.5948,like
user_038,item_012,Yellow Patterned Blouse,0.2969,ignored
user_038,item_013,Bright Mixed-Print Shirt,0.4939,like
user_038,item_014,Budget Plain Tee,0.5745,like
user_038,item_015,Thermal Base Layer,0.8583,purchase
user_038,item_016,Black Slim Chinos,0.7474,purchase
user_038,item_017,Beige Straight Chinos,0.7963,purchase
user_038,item_018,Gray Slim Trousers,0.7013,purchase
user_038,item_019,Black Cargo Pants,0.7402,purchase
user_038,item_020,Patterned Joggers,0.4611,like
user_038,item_021,Navy Chinos,0.6692,like
user_038,item_022,Formal Gray Trousers,0.688,like
user_038,item_023,Athletic Track Pants,0.5431,like
user_038,item_024,Neon Pink Leggings,0.3019,ignored
user_038,item_025,Budget Jeans,0.5877,like
user_038,item_026,Insulated Winter Pants,1.0,purchase
user_038,item_027,Bright Printed Shorts,0.3553,ignored
user_038,item_028,White Minimalist Sneakers,0.4672,like
user_038,item_029,Black Leather Sneakers,1.0,purchase
user_038,item_030,Chunky Streetwear Sneakers,0.4472,ignored
user_038,item_031,Red High-Top Sneakers,0.4782,like
user_038,item_032,Navy Boat Shoes,0.7291,purchase
user_038,item_033,Oxford Derby Shoes,0.7619,purchase
user_038,item_034,Running Trainers,0.7053,purchase
user_038,item_035,Budget Canvas Shoes,0.6256,like
user_038,item_036,Insulated Winter Boots,1.0,purchase
user_038,item_037,Bright Platform Sneakers,0.4329,ignored
user_038,item_038,Black Minimal Watch,0.7145,purchase
user_038,item_039,Streetwear Cap,0.5943,like
user_038,item_040,Bold Chain Necklace,0.304,ignored
user_038,item_041,Navy Knit Beanie,0.8361,purchase
user_038,item_042,Leather Belt,0.7717,purchase
user_038,item_043,Athletic Gym Bag,0.5723,like
user_038,item_044,Winter Scarf,0.9144,purchase
user_038,item_045,Budget Backpack,0.5849,like
user_038,item_046,Statement Sunglasses,0.4483,ignored
user_038,item_047,Preppy Canvas Tote,0.6031,like
user_039,item_001,Black Classic Hoodie,0.4216,ignored
user_039,item_002,White Oversized Tee,0.4008,ignored
user_039,item_003,Beige Linen Shirt,0.1829,ignored
user_039,item_004,Gray Crewneck Sweatshirt,0.436,ignored
user_039,item_005,Neon Green Graphic Tee,0.1845,ignored
user_039,item_006,Red Varsity Jacket,0.333,ignored
user_039,item_007,Navy Polo Shirt,0.3601,ignored
user_039,item_008,Light Blue Oxford Shirt,0.1878,ignored
user_039,item_009,White Button-Down,0.9945,purchase
user_039,item_010,Black Blazer,0.9845,purchase
user_039,item_011,Athletic Performance Tee,0.398,ignored
user_039,item_012,Yellow Patterned Blouse,0.178,ignored
user_039,item_013,Bright Mixed-Print Shirt,0.2066,ignored
user_039,item_014,Budget Plain Tee,0.2491,ignored
user_039,item_015,Thermal Base Layer,0.3858,ignored
user_039,item_016,Black Slim Chinos,0.4195,ignored
user_039,item_017,Beige Straight Chinos,0.2338,ignored
user_039,item_018,Gray Slim Trousers,0.4378,ignored
user_039,item_019,Black Cargo Pants,0.5509,like
user_039,item_020,Patterned Joggers,0.191,ignored
user_039,item_021,Navy Chinos,0.4282,ignored
user_039,item_022,Formal Gray Trousers,0.9969,purchase
user_039,item_023,Athletic Track Pants,0.3622,ignored
user_039,item_024,Neon Pink Leggings,0.183,ignored
user_039,item_025,Budget Jeans,0.146,ignored
user_039,item_026,Insulated Winter Pants,0.5924,like
user_039,item_027,Bright Printed Shorts,0.2292,ignored
user_039,item_028,White Minimalist Sneakers,0.5301,like
user_039,item_029,Black Leather Sneakers,0.5778,like
user_039,item_030,Chunky Streetwear Sneakers,0.4039,ignored
user_039,item_031,Red High-Top Sneakers,0.3117,ignored
user_039,item_032,Navy Boat Shoes,0.5927,like
user_039,item_033,Oxford Derby Shoes,1.0,purchase
user_039,item_034,Running Trainers,0.5466,like
user_039,item_035,Budget Canvas Shoes,0.3946,ignored
user_039,item_036,Insulated Winter Boots,0.537,like
user_039,item_037,Bright Platform Sneakers,0.3186,ignored
user_039,item_038,Black Minimal Watch,0.3583,ignored
user_039,item_039,Streetwear Cap,0.4437,ignored
user_039,item_040,Bold Chain Necklace,0.1948,ignored
user_039,item_041,Navy Knit Beanie,0.4416,ignored
user_039,item_042,Leather Belt,0.8614,purchase
user_039,item_043,Athletic Gym Bag,0.5177,like
user_039,item_044,Winter Scarf,0.3781,ignored
user_039,item_045,Budget Backpack,0.1765,ignored
user_039,item_046,Statement Sunglasses,0.2257,ignored
user_039,item_047,Preppy Canvas Tote,0.4986,like
user_040,item_001,Black Classic Hoodie,0.4511,like
user_040,item_002,White Oversized Tee,0.5358,like
user_040,item_003,Beige Linen Shirt,0.2064,ignored
user_040,item_004,Gray Crewneck Sweatshirt,0.5197,like
user_040,item_005,Neon Green Graphic Tee,0.2362,ignored
user_040,item_006,Red Varsity Jacket,0.3975,ignored
user_040,item_007,Navy Polo Shirt,0.5344,like
user_040,item_008,Light Blue Oxford Shirt,0.3112,ignored
user_040,item_009,White Button-Down,1.0,purchase
user_040,item_010,Black Blazer,0.9663,purchase
user_040,item_011,Athletic Performance Tee,0.4715,like
user_040,item_012,Yellow Patterned Blouse,0.2881,ignored
user_040,item_013,Bright Mixed-Print Shirt,0.2119,ignored
user_040,item_014,Budget Plain Tee,0.2147,ignored
user_040,item_015,Thermal Base Layer,0.4848,like
user_040,item_016,Black Slim Chinos,0.4945,like
user_040,item_017,Beige Straight Chinos,0.2455,ignored
user_040,item_018,Gray Slim Trousers,0.5552,like
user_040,item_019,Black Cargo Pants,0.5835,like
user_040,item_020,Patterned Joggers,0.253,ignored
user_040,item_021,Navy Chinos,0.6227,like
user_040,item_022,Formal Gray Trousers,1.0,purchase
user_040,item_023,Athletic Track Pants,0.4433,ignored
user_040,item_024,Neon Pink Leggings,0.2348,ignored
user_040,item_025,Budget Jeans,0.2153,ignored
user_040,item_026,Insulated Winter Pants,0.6172,like
user_040,item_027,Bright Printed Shorts,0.1836,ignored
user_040,item_028,White Minimalist Sneakers,0.5944,like
user_040,item_029,Black Leather Sneakers,0.5456,like
user_040,item_030,Chunky Streetwear Sneakers,0.3688,ignored
user_040,item_031,Red High-Top Sneakers,0.3537,ignored
user_040,item_032,Navy Boat Shoes,0.5842,like
user_040,item_033,Oxford Derby Shoes,1.0,purchase
user_040,item_034,Running Trainers,0.5675,like
user_040,item_035,Budget Canvas Shoes,0.5012,like
user_040,item_036,Insulated Winter Boots,0.5761,like
user_040,item_037,Bright Platform Sneakers,0.3525,ignored
user_040,item_038,Black Minimal Watch,0.5794,like
user_040,item_039,Streetwear Cap,0.4065,ignored
user_040,item_040,Bold Chain Necklace,0.2185,ignored
user_040,item_041,Navy Knit Beanie,0.5264,like
user_040,item_042,Leather Belt,0.947,purchase
user_040,item_043,Athletic Gym Bag,0.484,like
user_040,item_044,Winter Scarf,0.4771,like
user_040,item_045,Budget Backpack,0.2238,ignored
user_040,item_046,Statement Sunglasses,0.2528,ignored
user_040,item_047,Preppy Canvas Tote,0.4983,like
user_041,item_001,Black Classic Hoodie,0.4086,ignored
user_041,item_002,White Oversized Tee,0.4578,like
user_041,item_003,Beige Linen Shirt,0.2507,ignored
user_041,item_004,Gray Crewneck Sweatshirt,0.4094,ignored
user_041,item_005,Neon Green Graphic Tee,0.2081,ignored
user_041,item_006,Red Varsity Jacket,0.3406,ignored
user_041,item_007,Navy Polo Shirt,0.4597,like
user_041,item_008,Light Blue Oxford Shirt,0.2011,ignored
user_041,item_009,White Button-Down,0.8712,purchase
user_041,item_010,Black Blazer,0.9861,purchase
user_041,item_011,Athletic Performance Tee,0.4496,ignored
user_041,item_012,Yellow Patterned Blouse,0.2266,ignored
user_041,item_013,Bright Mixed-Print Shirt,0.2131,ignored
user_041,item_014,Budget Plain Tee,0.1728,ignored
user_041,item_015,Thermal Base Layer,0.4053,ignored
user_041,item_016,Black Slim Chinos,0.4571,like
user_041,item_017,Beige Straight Chinos,0.1771,ignored
user_041,item_018,Gray Slim Trousers,0.4448,ignored
user_041,item_019,Black Cargo Pants,0.4272,ignored
user_041,item_020,Patterned Joggers,0.1956,ignored
user_041,item_021,Navy Chinos,0.4388,ignored
user_041,item_022,Formal Gray Trousers,1.0,purchase
user_041,item_023,Athletic Track Pants,0.4467,ignored
user_041,item_024,Neon Pink Leggings,0.2048,ignored
user_041,item_025,Budget Jeans,0.1695,ignored
user_041,item_026,Insulated Winter Pants,0.5664,like
user_041,item_027,Bright Printed Shorts,0.2478,ignored
user_041,item_028,White Minimalist Sneakers,0.4562,like
user_041,item_029,Black Leather Sneakers,0.586,like
user_041,item_030,Chunky Streetwear Sneakers,0.341,ignored
user_041,item_031,Red High-Top Sneakers,0.2876,ignored
user_041,item_032,Navy Boat Shoes,0.4367,ignored
user_041,item_033,Oxford Derby Shoes,1.0,purchase
user_041,item_034,Running Trainers,0.5726,like
user_041,item_035,Budget Canvas Shoes,0.4232,ignored
user_041,item_036,Insulated Winter Boots,0.5491,like
user_041,item_037,Bright Platform Sneakers,0.3377,ignored
user_041,item_038,Black Minimal Watch,0.4761,like
user_041,item_039,Streetwear Cap,0.4682,like
user_041,item_040,Bold Chain Necklace,0.2331,ignored
user_041,item_041,Navy Knit Beanie,0.4499,ignored
user_041,item_042,Leather Belt,0.8563,purchase
user_041,item_043,Athletic Gym Bag,0.405,ignored
user_041,item_044,Winter Scarf,0.4352,ignored
user_041,item_045,Budget Backpack,0.2449,ignored
user_041,item_046,Statement Sunglasses,0.2256,ignored
user_041,item_047,Preppy Canvas Tote,0.4548,like
user_042,item_001,Black Classic Hoodie,0.4126,ignored
user_042,item_002,White Oversized Tee,0.4138,ignored
user_042,item_003,Beige Linen Shirt,0.2092,ignored
user_042,item_004,Gray Crewneck Sweatshirt,0.4566,like
user_042,item_005,Neon Green Graphic Tee,0.1362,ignored
user_042,item_006,Red Varsity Jacket,0.3131,ignored
user_042,item_007,Navy Polo Shirt,0.4653,like
user_042,item_008,Light Blue Oxford Shirt,0.2641,ignored
user_042,item_009,White Button-Down,1.0,purchase
user_042,item_010,Black Blazer,1.0,purchase
user_042,item_011,Athletic Performance Tee,0.4531,like
user_042,item_012,Yellow Patterned Blouse,0.1826,ignored
user_042,item_013,Bright Mixed-Print Shirt,0.1725,ignored
user_042,item_014,Budget Plain Tee,0.1324,ignored
user_042,item_015,Thermal Base Layer,0.4854,like
user_042,item_016,Black Slim Chinos,0.4658,like
user_042,item_017,Beige Straight Chinos,0.093,ignored
user_042,item_018,Gray Slim Trousers,0.5495,like
user_042,item_019,Black Cargo Pants,0.5437,like
user_042,item_020,Patterned Joggers,0.205,ignored
user_042,item_021,Navy Chinos,0.4563,like
user_042,item_022,Formal Gray Trousers,1.0,purchase
user_042,item_023,Athletic Track Pants,0.4099,ignored
user_042,item_024,Neon Pink Leggings,0.1433,ignored
user_042,item_025,Budget Jeans,0.2076,ignored
user_042,item_026,Insulated Winter Pants,0.5489,like
user_042,item_027,Bright Printed Shorts,0.1438,ignored
user_042,item_028,White Minimalist Sneakers,0.5528,like
user_042,item_029,Black Leather Sneakers,0.5458,like
user_042,item_030,Chunky Streetwear Sneakers,0.3028,ignored
user_042,item_031,Red High-Top Sneakers,0.3201,ignored
user_042,item_032,Navy Boat Shoes,0.521,like
user_042,item_033,Oxford Derby Shoes,0.9913,purchase
user_042,item_034,Running Trainers,0.569,like
user_042,item_035,Budget Canvas Shoes,0.4601,like
user_042,item_036,Insulated Winter Boots,0.5936,like
user_042,item_037,Bright Platform Sneakers,0.2902,ignored
user_042,item_038,Black Minimal Watch,0.5512,like
user_042,item_039,Streetwear Cap,0.4242,ignored
user_042,item_040,Bold Chain Necklace,0.1209,ignored
user_042,item_041,Navy Knit Beanie,0.4465,ignored
user_042,item_042,Leather Belt,0.8894,purchase
user_042,item_043,Athletic Gym Bag,0.4853,like
user_042,item_044,Winter Scarf,0.4463,ignored
user_042,item_045,Budget Backpack,0.2453,ignored
user_042,item_046,Statement Sunglasses,0.1733,ignored
user_042,item_047,Preppy Canvas Tote,0.4431,ignored
user_043,item_001,Black Classic Hoodie,0.4523,like
user_043,item_002,White Oversized Tee,0.4118,ignored
user_043,item_003,Beige Linen Shirt,0.1801,ignored
user_043,item_004,Gray Crewneck Sweatshirt,0.379,ignored
user_043,item_005,Neon Green Graphic Tee,0.1941,ignored
user_043,item_006,Red Varsity Jacket,0.265,ignored
user_043,item_007,Navy Polo Shirt,0.4472,ignored
user_043,item_008,Light Blue Oxford Shirt,0.1784,ignored
user_043,item_009,White Button-Down,0.8726,purchase
user_043,item_010,Black Blazer,0.973,purchase
user_043,item_011,Athletic Performance Tee,0.4879,like
user_043,item_012,Yellow Patterned Blouse,0.1886,ignored
user_043,item_013,Bright Mixed-Print Shirt,0.1559,ignored
user_043,item_014,Budget Plain Tee,0.1864,ignored
user_043,item_015,Thermal Base Layer,0.4531,like
user_043,item_016,Black Slim Chinos,0.4995,like
user_043,item_017,Beige Straight Chinos,0.2071,ignored
user_043,item_018,Gray Slim Trousers,0.4532,like
user_043,item_019,Black Cargo Pants,0.4274,ignored
user_043,item_020,Patterned Joggers,0.2273,ignored
user_043,item_021,Navy Chinos,0.4379,ignored
user_043,item_022,Formal Gray Trousers,0.9739,purchase
user_043,item_023,Athletic Track Pants,0.4043,ignored
user_043,item_024,Neon Pink Leggings,0.1479,ignored
user_043,item_025,Budget Jeans,0.1629,ignored
user_043,item_026,Insulated Winter Pants,0.5531,like
user_043,item_027,Bright Printed Shorts,0.2012,ignored
user_043,item_028,White Minimalist Sneakers,0.4754,like
user_043,item_029,Black Leather Sneakers,0.5347,like
user_043,item_030,Chunky Streetwear Sneakers,0.2879,ignored
user_043,item_031,Red High-Top Sneakers,0.3308,ignored
user_043,item_032,Navy Boat Shoes,0.4682,like
user_043,item_033,Oxford Derby Shoes,1.0,purchase
user_043,item_034,Running Trainers,0.4848,like
user_043,item_035,Budget Canvas Shoes,0.4186,ignored
user_043,item_036,Insulated Winter Boots,0.5076,like
user_043,item_037,Bright Platform Sneakers,0.1827,ignored
user_043,item_038,Black Minimal Watch,0.4431,ignored
user_043,item_039,Streetwear Cap,0.4827,like
user_043,item_040,Bold Chain Necklace,0.1577,ignored
user_043,item_041,Navy Knit Beanie,0.4468,ignored
user_043,item_042,Leather Belt,0.8852,purchase
user_043,item_043,Athletic Gym Bag,0.4261,ignored
user_043,item_044,Winter Scarf,0.4495,ignored
user_043,item_045,Budget Backpack,0.1379,ignored
user_043,item_046,Statement Sunglasses,0.209,ignored
user_043,item_047,Preppy Canvas Tote,0.3833,ignored
user_044,item_001,Black Classic Hoodie,0.4669,like
user_044,item_002,White Oversized Tee,0.4425,ignored
user_044,item_003,Beige Linen Shirt,0.2635,ignored
user_044,item_004,Gray Crewneck Sweatshirt,0.4801,like
user_044,item_005,Neon Green Graphic Tee,0.1563,ignored
user_044,item_006,Red Varsity Jacket,0.2596,ignored
user_044,item_007,Navy Polo Shirt,0.4272,ignored
user_044,item_008,Light Blue Oxford Shirt,0.3172,ignored
user_044,item_009,White Button-Down,0.9943,purchase
user_044,item_010,Black Blazer,1.0,purchase
user_044,item_011,Athletic Performance Tee,0.4774,like
user_044,item_012,Yellow Patterned Blouse,0.1778,ignored
user_044,item_013,Bright Mixed-Print Shirt,0.1648,ignored
user_044,item_014,Budget Plain Tee,0.2264,ignored
user_044,item_015,Thermal Base Layer,0.4464,ignored
user_044,item_016,Black Slim Chinos,0.4541,like
user_044,item_017,Beige Straight Chinos,0.1995,ignored
user_044,item_018,Gray Slim Trousers,0.5655,like
user_044,item_019,Black Cargo Pants,0.6153,like
user_044,item_020,Patterned Joggers,0.1701,ignored
user_044,item_021,Navy Chinos,0.5339,like
user_044,item_022,Formal Gray Trousers,1.0,purchase
user_044,item_023,Athletic Track Pants,0.5042,like
user_044,item_024,Neon Pink Leggings,0.2126,ignored
user_044,item_025,Budget Jeans,0.1809,ignored
user_044,item_026,Insulated Winter Pants,0.5107,like
user_044,item_027,Bright Printed Shorts,0.2266,ignored
user_044,item_028,White Minimalist Sneakers,0.5332,like
user_044,item_029,Black Leather Sneakers,0.636,like
user_044,item_030,Chunky Streetwear Sneakers,0.4025,ignored
user_044,item_031,Red High-Top Sneakers,0.3391,ignored
user_044,item_032,Navy Boat Shoes,0.5853,like
user_044,item_033,Oxford Derby Shoes,0.9965,purchase
user_044,item_034,Running Trainers,0.605,like
user_044,item_035,Budget Canvas Shoes,0.4571,like
user_044,item_036,Insulated Winter Boots,0.5726,like
user_044,item_037,Bright Platform Sneakers,0.3731,ignored
user_044,item_038,Black Minimal Watch,0.5895,like
user_044,item_039,Streetwear Cap,0.5211,like
user_044,item_040,Bold Chain Necklace,0.1697,ignored
user_044,item_041,Navy Knit Beanie,0.4405,ignored
user_044,item_042,Leather Belt,0.8594,purchase
user_044,item_043,Athletic Gym Bag,0.4825,like
user_044,item_044,Winter Scarf,0.4424,ignored
user_044,item_045,Budget Backpack,0.2369,ignored
user_044,item_046,Statement Sunglasses,0.1837,ignored
user_044,item_047,Preppy Canvas Tote,0.4544,like
user_045,item_001,Black Classic Hoodie,0.5003,like
user_045,item_002,White Oversized Tee,0.4806,like
user_045,item_003,Beige Linen Shirt,0.6961,like
user_045,item_004,Gray Crewneck Sweatshirt,0.7634,purchase
